around01_rgb_1_frame10_png.rf.195818dd1d659b8e2b7e80e5f71e4315.jpg,around,distraido,0.09736225,-0.56067103,-0.2786446,0.99941385,0.083313376,-0.6009106,-0.2597081,0.9990175,0.08379494,-0.6011374,-0.25904596,0.99912053,0.08341904,-0.60161203,-0.2597448,0.9989932,0.05754721,-0.5890724,-0.2754321,0.99913055,0.05799038,-0.58966297,-0.2767115,0.9992499,0.057637654,-0.5908988,-0.2765055,0.99911255,0.067843914,-0.60480106,-0.14017382,0.9988906,-0.050357968,-0.5578718,-0.21541359,0.999469,0.10294062,-0.5421788,-0.23650809,0.99948823,0.06752572,-0.52670753,-0.25619242,0.99958676,0.1502724,-0.48380294,-0.016029298,0.99926203,-0.1017577,-0.3612426,-0.23660897,0.9965103,0.28961855,-0.38981423,-0.054610122,0.9375255,-0.0027106453,-0.17019288,-0.264774,0.99430436,0.37509936,-0.33774936,-0.24923705,0.95529413,0.22097377,-0.18317638,-0.25700685,0.99031,0.40102163,-0.30619502,-0.28909096,0.9376173,0.2868861,-0.16592728,-0.28861335,0.9788255,0.36858624,-0.31519437,-0.31184688,0.94730675,0.29759565,-0.22055785,-0.28200188,0.98109424,0.36578867,-0.3298135,-0.25988448,0.9453617,0.24090575,-0.19978563,-0.25518662,0.9719353,0.096591115,-0.026993722,0.077630356,0.42604345,-0.09669932,0.017942213,-0.07514619,0.23823386,0.22349508,-0.026783254,-0.008160717,0.10789302,0.06728925,-0.046475686,-0.16334358,0.1909445,0.23235193,0.21753925,0.08805628,0.024212178,0.11332468,0.25418666,-0.0464106,0.026197372,0.23172332,0.26252213,0.10673279,0.031150894,0.11666657,0.3055091,-0.018217314,0.02574707,0.32820427,0.16824791,0.005043616,0.036292676,0.228756,0.26006097,-0.13544005,0.04037981
around01_rgb_1_frame11_png.rf.ad71f611f510848cdf4a2b6841850fc3.jpg,around,distraido,0.09090637,-0.5699845,-0.25956208,0.9995869,0.08068792,-0.6091784,-0.23913032,0.9993344,0.08109979,-0.6094554,-0.23840603,0.9993765,0.08081784,-0.609864,-0.23914434,0.999265,0.052491687,-0.5988724,-0.25332078,0.9993759,0.0529999,-0.5995211,-0.25462204,0.99942905,0.052667256,-0.6007451,-0.2543421,0.9993462,0.076089785,-0.61093956,-0.115764506,0.9991677,-0.052444845,-0.5711683,-0.18381216,0.9996019,0.09976594,-0.5511033,-0.21644382,0.9996118,0.06151334,-0.5376354,-0.23399411,0.9996661,0.15654382,-0.48714042,0.011386828,0.9993956,-0.102338515,-0.37547874,-0.20891632,0.99707115,0.29465404,-0.39120433,-0.034908447,0.9490635,-0.007609581,-0.18015493,-0.23366503,0.9955336,0.36281124,-0.3357144,-0.24739142,0.96580964,0.22845681,-0.1950422,-0.23023932,0.9917076,0.3835719,-0.3031766,-0.29195213,0.95218706,0.29974473,-0.18220785,-0.2606098,0.98227906,0.34789243,-0.31736824,-0.31285492,0.95848525,0.3086772,-0.2389384,-0.2557156,0.983961,0.35038975,-0.32974854,-0.2572317,0.9548969,0.24836195,-0.21271397,-0.22883444,0.975377,0.09628682,-0.024777878,0.076247916,0.48988816,-0.09663976,0.015938705,-0.07385311,0.26541325,0.21160774,-0.06632432,-0.014777466,0.18942551,0.044385504,-0.029106963,-0.16070984,0.32963154,0.20235766,0.20558017,0.08912595,0.049357317,0.10223152,0.2690595,-0.042876106,0.039310068,0.20106074,0.25245604,0.10695446,0.04835405,0.107511126,0.319104,-0.01535719,0.038008854,0.28860348,0.16844757,-0.0032475844,0.06621074,0.2157224,0.2890405,-0.1332119,0.059095453
around01_rgb_1_frame12_png.rf.d2ca91e02310cd7300c8461978c409b6.jpg,around,distraido,0.10518466,-0.5882638,-0.20888464,0.9997626,0.09400744,-0.6269367,-0.18759929,0.99962795,0.09444141,-0.6271455,-0.18694997,0.9996604,0.09408993,-0.6276462,-0.18762733,0.9995921,0.067278475,-0.6173732,-0.2035474,0.99966717,0.067823574,-0.6180732,-0.20479937,0.99970835,0.06748559,-0.61923933,-0.20465168,0.999668,0.08132176,-0.62600434,-0.065369934,0.99957615,-0.041925292,-0.5895221,-0.14234054,0.9998247,0.11059953,-0.5685324,-0.16636261,0.9997509,0.07395231,-0.5559927,-0.18645647,0.99980277,0.15714005,-0.49150085,0.057643984,0.9994894,-0.091933064,-0.39428172,-0.18441279,0.9981823,0.2895249,-0.39406812,-0.00705934,0.9222783,0.014408803,-0.19443983,-0.21846658,0.99423146,0.31322026,-0.35941222,-0.22237268,0.9434579,0.2523056,-0.2080318,-0.19330928,0.9887162,0.32353204,-0.32923386,-0.26840967,0.92614824,0.323499,-0.19638993,-0.22163175,0.9785663,0.28356034,-0.3466688,-0.2828046,0.9347104,0.33190116,-0.24770895,-0.21415012,0.9807889,0.29725754,-0.35494682,-0.2305303,0.9300146,0.27141812,-0.22301659,-0.19060932,0.97103214,0.094888374,-0.019900028,0.08605075,0.48463774,-0.09514818,0.009646067,-0.08345223,0.2751139,0.22791268,-0.05221197,-0.022583177,0.13629374,0.07182883,-0.05468279,-0.18468234,0.24798985,0.2319105,0.20752545,0.06278752,0.033125006,0.11739567,0.27186552,-0.087491184,0.02784723,0.22977781,0.25550148,0.08149718,0.043489695,0.11952388,0.32716465,-0.057752546,0.027911112,0.32852852,0.14698458,-0.036413282,0.051623203,0.22514713,0.28190443,-0.18748683,0.045698084
around01_rgb_1_frame1_png.rf.859fb770bcf8bd3a217c2f2476545490.jpg,around,distraido,0.09740532,-0.55893993,-0.25746873,0.99911076,0.08914581,-0.59765923,-0.23718603,0.99858785,0.08951963,-0.5980754,-0.23632224,0.9986344,0.08928693,-0.59836894,-0.23717938,0.99841225,0.06020777,-0.58972144,-0.25136054,0.9985825,0.060723245,-0.5903455,-0.25258005,0.9985858,0.060413647,-0.5916994,-0.25214887,0.9984761,0.0859195,-0.5962412,-0.11225796,0.9982522,-0.04537727,-0.5669306,-0.1805531,0.9991273,0.105427064,-0.53867847,-0.2132267,0.9991891,0.0662696,-0.52821887,-0.2309754,0.9992466,0.15823367,-0.47543025,0.019608533,0.9993718,-0.0974467,-0.37487623,-0.20747846,0.99637824,0.2934062,-0.37597093,-0.010527444,0.95324636,-0.004424208,-0.17391258,-0.23193996,0.9937417,0.36347672,-0.31260732,-0.2098956,0.96356213,0.23243918,-0.17641144,-0.22687508,0.98797953,0.38374737,-0.2751198,-0.25024208,0.94661695,0.3023175,-0.16064653,-0.25358653,0.97490215,0.34886244,-0.2927728,-0.27102494,0.95135295,0.31205115,-0.2172254,-0.25210762,0.97640914,0.35130233,-0.30773258,-0.218856,0.94881177,0.2518231,-0.19382082,-0.22664763,0.9665932,0.08886844,-0.024267538,0.078915454,0.7142215,-0.08911849,0.01863258,-0.07696988,0.49534366,0.22298029,-0.119473204,0.018666647,0.25221047,0.075579114,-0.028818632,-0.17830116,0.5454836,0.22660723,0.12740469,0.10951508,0.07248153,0.15018262,0.20008323,-0.02494863,0.05187058,0.2311455,0.16584885,0.120394,0.07729167,0.15776,0.23626965,-0.000836589,0.056224365,0.31122276,0.12945543,0.047556672,0.08735824,0.27320468,0.24659789,-0.06707029,0.06547796
around01_rgb_1_frame3_png.rf.3fd9d36bfd1efbef394e074cdad92fdd.jpg,around,distraido,0.10513939,-0.55740184,-0.2633678,0.99882513,0.09189117,-0.5979234,-0.24464001,0.9978922,0.09224694,-0.5982152,-0.2438468,0.99811006,0.09204944,-0.5985931,-0.24454907,0.9978411,0.06631731,-0.5876041,-0.26167056,0.9981274,0.06681423,-0.5881864,-0.26293874,0.9983728,0.06645061,-0.58944094,-0.2625958,0.998187,0.07398927,-0.60122514,-0.12454894,0.9979735,-0.042753756,-0.5600102,-0.20347352,0.99890673,0.10903155,-0.5383547,-0.22031106,0.9991689,0.07415071,-0.52449125,-0.24142651,0.99915063,0.15000266,-0.48261562,-0.0011790544,0.9994987,-0.09381963,-0.36667374,-0.227017,0.99756074,0.28274247,-0.37301418,-0.022830285,0.9490853,0.014953615,-0.16311933,-0.252977,0.9954177,0.28844625,-0.28569683,-0.19542223,0.93421614,0.23336382,-0.16638876,-0.24230528,0.98849446,0.2934682,-0.24146791,-0.23544969,0.8895324,0.29719532,-0.150872,-0.270316,0.9751975,0.2496375,-0.26104164,-0.24914706,0.8971186,0.3023681,-0.2055851,-0.26812658,0.97642756,0.27029443,-0.28072348,-0.20199683,0.896704,0.24948253,-0.18378691,-0.24226111,0.96751696,0.08732647,-0.02738519,0.078670725,0.7619099,-0.0878306,0.023500169,-0.07697352,0.61235577,0.22326861,-0.058238298,0.03158903,0.22459574,0.07018571,0.042321395,-0.16525209,0.51886606,0.21613586,0.2060737,0.10922538,0.07361955,0.11198826,0.28242627,-0.036600865,0.07856822,0.22055115,0.24469572,0.11723939,0.101065405,0.11626855,0.3186229,-0.01796544,0.10185076,0.29902428,0.23132479,0.06729322,0.08660044,0.22522074,0.34640697,-0.07103112,0.09000606
around01_rgb_1_frame4_png.rf.edaebcd7be7a0131e1aafbf8d8a511ba.jpg,around,distraido,0.11864222,-0.5429076,-0.30290398,0.99971515,0.10233439,-0.5833145,-0.28403202,0.9993917,0.10270393,-0.5836018,-0.28325582,0.9994399,0.10248877,-0.58402514,-0.28392497,0.9993067,0.077520005,-0.5722951,-0.30369392,0.99950683,0.077997774,-0.5728569,-0.30504972,0.9995691,0.07773139,-0.5740852,-0.3045609,0.9994766,0.07493343,-0.58686733,-0.15979372,0.9993629,-0.038608566,-0.54130715,-0.2506526,0.9997012,0.11948069,-0.5241393,-0.25801048,0.99974006,0.085581265,-0.509093,-0.2826226,0.99975914,0.13692807,-0.47616425,-0.025996752,0.9996679,-0.0829545,-0.3438054,-0.26002872,0.9981102,0.2636557,-0.3640483,-0.026079053,0.94634134,0.02285388,-0.1481564,-0.2698403,0.9964862,0.29797354,-0.27948505,-0.19022521,0.96017236,0.25247964,-0.15738627,-0.24938092,0.9911606,0.31122613,-0.23750822,-0.22802393,0.93427163,0.31954348,-0.14106223,-0.27620107,0.9811624,0.27425244,-0.25342578,-0.24566855,0.9413405,0.32710293,-0.19748282,-0.27356336,0.9826888,0.28439307,-0.27378628,-0.19777821,0.94002426,0.27004158,-0.17605923,-0.24852742,0.9758031,0.08532187,-0.032499366,0.079842374,0.7448972,-0.08587204,0.027106155,-0.077931784,0.6063844,0.2195792,-0.07411162,0.038065407,0.31538296,0.08283967,0.009557636,-0.15669014,0.6083438,0.23149006,0.20626402,0.12250734,0.10168786,0.13085647,0.28940612,-0.023143377,0.11611891,0.23680606,0.24892135,0.1346299,0.122419395,0.13611358,0.33295405,0.00042561305,0.13166502,0.33315587,0.20498966,0.081688866,0.11507659,0.25928044,0.34770942,-0.061951805,0.12587552
around01_rgb_1_frame5_png.rf.3d75717de7a2c83478ffb08b04834766.jpg,around,distraido,0.10682927,-0.5246271,-0.3247857,0.9992293,0.0909801,-0.565428,-0.3061543,0.998713,0.091393806,-0.56575066,-0.3052628,0.9987325,0.091201246,-0.5661002,-0.305967,0.9987435,0.0651457,-0.5551047,-0.3241961,0.9987664,0.065499015,-0.5555189,-0.32546824,0.9988066,0.06519288,-0.5569269,-0.32470745,0.9987721,0.07262978,-0.5660922,-0.18173663,0.99880147,-0.046037793,-0.5234183,-0.26626116,0.9990471,0.11084435,-0.5037461,-0.27938572,0.9995246,0.07491626,-0.48948684,-0.30261302,0.9995171,0.13761964,-0.46179515,-0.059462525,0.99932086,-0.087723136,-0.3259694,-0.28312537,0.99279976,0.28412852,-0.353445,-0.04895521,0.9629836,0.01186076,-0.14296341,-0.30833244,0.9958417,0.30484006,-0.2489696,-0.17582203,0.95889145,0.25094846,-0.13613655,-0.29095918,0.98545617,0.30698428,-0.20144488,-0.20701995,0.9191159,0.31761473,-0.11301014,-0.31895074,0.96281165,0.2650445,-0.21982066,-0.22537334,0.9228503,0.32807,-0.17437458,-0.30976,0.9634195,0.28882763,-0.24338034,-0.18144785,0.9202456,0.2701023,-0.15613292,-0.2880091,0.9499036,0.076966025,-0.03683511,0.079834335,0.86980176,-0.077379145,0.034916077,-0.078456454,0.76385725,0.26134554,-0.15926027,0.10492335,0.40642804,0.14210258,-0.0032174299,-0.1231578,0.7824083,0.2597635,0.07328973,0.21881005,0.121569574,0.21353978,0.1285567,0.05281,0.235166,0.26791888,0.1052873,0.22849311,0.14644118,0.22135484,0.14932911,0.073564306,0.2325562,0.3479833,0.12367606,0.2259222,0.117977686,0.34800535,0.19098134,0.071787186,0.21813159
around02_rgb_1_frame103_png.rf.b260deea880b7c85cf9fc7627494e69a.jpg,around,distraido,0.09746666,-0.4248345,-0.3557853,0.9911248,0.09288752,-0.46913522,-0.35203168,0.9869789,0.09307898,-0.46925488,-0.35139027,0.9892579,0.09294829,-0.46943983,-0.35174662,0.98598355,0.06442334,-0.46363273,-0.36724585,0.98976725,0.06464294,-0.46398982,-0.36864772,0.99228764,0.06380676,-0.4651264,-0.3684809,0.9913107,0.088684365,-0.5122371,-0.23250437,0.99248767,-0.042959187,-0.48727024,-0.30843988,0.996055,0.10102852,-0.42336476,-0.30505663,0.99628687,0.0630485,-0.41385666,-0.3260665,0.9982956,0.17290963,-0.43503204,-0.10723971,0.9998216,-0.17152193,-0.3708904,-0.21890038,0.9993949,0.23060247,-0.24836035,-0.07923442,0.9361997,-0.29258397,-0.18417114,-0.25400755,0.99323964,0.13952637,-0.13920811,-0.24230921,0.8701789,-0.16018236,-0.088315986,-0.3377771,0.93033445,0.120812625,-0.09653286,-0.2857807,0.77872694,-0.12034437,-0.05391716,-0.3610836,0.83422816,0.092474125,-0.119634114,-0.31148064,0.7979414,-0.10704416,-0.09929171,-0.3655557,0.8471874,0.12505437,-0.14049909,-0.25417426,0.7764915,-0.14157522,-0.10071122,-0.34145468,0.8209312,0.10255118,-0.00043628737,0.03348238,0.6296361,-0.10293429,-0.00031671557,-0.032213956,0.5647531,0.15732773,0.24644057,-0.11079821,0.3445382,-0.05282406,0.17728117,-0.110245146,0.265256,0.11776313,0.5206362,0.016115502,0.05141263,-0.04942601,0.4602949,-0.036040176,0.098489895,0.11265007,0.55746865,0.024239669,0.062379837,-0.05229971,0.50225574,-0.030291596,0.099680625,0.10447178,0.6311968,-0.07199566,0.06710039,-0.028690152,0.5325363,-0.13629085,0.06922708
around02_rgb_1_frame106_png.rf.d09a61895cd260ce3db3443917e68258.jpg,around,distraido,0.16836561,-0.4562081,-0.23638444,0.9993019,0.1667679,-0.49948797,-0.23064959,0.9991642,0.16701965,-0.49966314,-0.22971192,0.99936956,0.1671255,-0.4997633,-0.23020849,0.9991277,0.14438318,-0.49526998,-0.25114122,0.9993211,0.14465562,-0.49585292,-0.25216466,0.9994906,0.1442399,-0.49696827,-0.25192013,0.99941933,0.1419726,-0.5390075,-0.12696078,0.99961144,0.032762084,-0.523588,-0.22228028,0.9997787,0.16032502,-0.45312625,-0.1941534,0.99975735,0.12858966,-0.44553602,-0.21993037,0.99987924,0.20381287,-0.43845913,-0.038705185,0.99992704,-0.124010384,-0.40902486,-0.1591956,0.9997812,0.26241606,-0.25221968,-0.06007719,0.9046606,-0.24901755,-0.21411334,-0.23520504,0.9870242,0.16206901,-0.15917365,-0.22070338,0.6600546,-0.11394775,-0.1422932,-0.3641382,0.94794875,0.1415758,-0.11159904,-0.24436212,0.5867855,-0.0691902,-0.10930624,-0.39529732,0.89546895,0.11831917,-0.14226474,-0.26299787,0.6413694,-0.050234865,-0.14970784,-0.39240098,0.9075774,0.14652,-0.16328016,-0.22677691,0.60794973,-0.09423998,-0.15098605,-0.36765274,0.8822402,0.106114954,0.0007846169,0.024331542,0.77114075,-0.1066627,-0.0016518561,-0.023631373,0.8091384,0.2317435,0.08091681,-0.21544415,0.88432354,-0.07349035,0.015967768,-0.25106186,0.8301985,0.13410287,0.3492822,-0.12824364,0.41705635,-0.019928353,0.33707157,-0.19366495,0.294697,0.119648196,0.38110477,-0.122663625,0.43319553,-0.015528835,0.3761192,-0.18643725,0.34149283,0.0723332,0.46137357,-0.2069477,0.23103489,0.004670322,0.42450866,-0.28037915,0.16486846
around02_rgb_1_frame107_png.rf.fb863d2d6a209583527a03a69e37a748.jpg,around,distraido,0.17651264,-0.40203345,-0.33737594,0.99743795,0.17595214,-0.44825575,-0.33064777,0.99639446,0.17609641,-0.44852534,-0.32992947,0.9969432,0.17626509,-0.44878817,-0.3305245,0.99588,0.15022068,-0.44301394,-0.35160086,0.99698144,0.15059204,-0.4434473,-0.3529031,0.99739945,0.15023144,-0.4446841,-0.35236526,0.9971739,0.15751354,-0.49613577,-0.21501702,0.99827576,0.035966653,-0.4794885,-0.3120669,0.999071,0.17107378,-0.40267193,-0.28904343,0.9992354,0.13548496,-0.3947295,-0.31565458,0.99963593,0.21771145,-0.41497195,-0.101065785,0.99986434,-0.11848569,-0.37147313,-0.23298578,0.9995185,0.26030898,-0.23613736,-0.108815014,0.90670145,-0.24363658,-0.17362201,-0.2688856,0.993979,0.1694248,-0.13248388,-0.27592146,0.7986609,-0.1168476,-0.10028225,-0.35324535,0.9648476,0.15166868,-0.078196235,-0.30842328,0.7474076,-0.07438089,-0.061530977,-0.37821043,0.9328563,0.11576537,-0.107371636,-0.33005074,0.76941156,-0.049502544,-0.10638667,-0.3805086,0.94139755,0.14977127,-0.13351081,-0.2840905,0.75194496,-0.0952943,-0.10923869,-0.35598943,0.924429,0.11184838,-0.0030550025,0.03698094,0.7465008,-0.11282057,0.001820378,-0.03603666,0.71213937,0.24053362,-0.05385527,-0.22449103,0.71442455,-0.031558357,-0.01953073,-0.26017636,0.6831647,0.091912284,0.18768331,-0.121088974,0.19765985,-0.015928067,0.23377754,-0.18311614,0.13595542,0.07572004,0.21764082,-0.11324516,0.25279552,-0.01843969,0.2666212,-0.17467996,0.23483856,0.03666327,0.28708035,-0.16785447,0.12039791,-0.0014166571,0.32218233,-0.23148221,0.10482365
